time_s,nodeId,eventType
48.816,5,Tx Ack
48.816,10,Rx Ack
48.820,5,Tx Data
48.820,10,Rx Data
48.820,10,Tx Ack
48.820,5,Rx Ack
48.824,5,Tx Data
48.824,10,Rx Data
48.828,5,Tx Data
48.828,10,Rx Data
48.828,10,Tx Ack
48.828,5,Rx Ack
48.832,5,Tx Data
48.832,10,Rx Data
48.836,5,Tx Data
48.836,10,Rx Data
48.836,10,Tx Ack
48.837,5,Rx Ack
48.840,5,Tx Data
48.841,10,Rx Data
48.844,5,Tx Data
48.845,10,Rx Data
48.845,10,Tx Ack
48.845,5,Rx Ack
48.849,5,Tx Data
48.849,10,Rx Data
48.850,5,Tx Ack
48.850,10,Rx Ack
48.850,10,Tx Ack
48.850,5,Rx Ack
48.850,5,Tx Ack
48.850,10,Rx Ack
49.007,16,Tx Ack
49.009,9,Rx Ack
49.009,9,Tx Ack
49.009,16,Rx Ack
49.013,9,Tx Data
49.013,16,Rx Data
49.013,16,Tx Ack
49.013,9,Rx Ack
49.017,9,Tx Data
49.017,16,Rx Data
49.021,9,Tx Data
49.021,16,Rx Data
49.021,16,Tx Ack
49.021,9,Rx Ack
49.025,9,Tx Data
49.025,16,Rx Data
49.029,9,Tx Data
49.029,16,Rx Data
49.029,16,Tx Ack
49.030,9,Rx Ack
49.033,9,Tx Data
49.033,16,Rx Data
49.037,9,Tx Data
49.038,16,Rx Data
49.038,16,Tx Ack
49.038,9,Rx Ack
49.041,9,Tx Data
49.042,16,Rx Data
49.046,9,Tx Data
49.046,16,Rx Data
49.046,16,Tx Ack
49.046,9,Rx Ack
49.050,9,Tx Data
49.050,16,Rx Data
49.050,9,Tx Ack
49.050,16,Rx Ack
49.050,16,Tx Ack
49.050,9,Rx Ack
49.050,9,Tx Ack
49.051,16,Rx Ack
50.202,18,Tx Ack
50.208,0,Rx Ack
50.208,0,Tx Ack
50.208,18,Rx Ack
50.212,0,Tx Data
50.212,18,Rx Data
50.212,18,Tx Ack
50.212,0,Rx Ack
50.216,0,Tx Data
50.216,18,Rx Data
50.220,0,Tx Data
50.220,18,Rx Data
50.220,18,Tx Ack
50.220,0,Rx Ack
50.224,0,Tx Data
50.224,18,Rx Data
50.228,0,Tx Data
50.228,18,Rx Data
50.228,18,Tx Ack
50.229,0,Rx Ack
50.232,0,Tx Data
50.232,18,Rx Data
50.236,0,Tx Data
50.237,18,Rx Data
50.237,18,Tx Ack
50.237,0,Rx Ack
50.240,0,Tx Data
50.241,18,Rx Data
50.245,0,Tx Data
50.245,18,Rx Data
50.245,18,Tx Ack
50.245,0,Rx Ack
50.249,0,Tx Data
50.249,18,Rx Data
50.250,0,Tx Ack
50.250,18,Rx Ack
50.250,18,Tx Ack
50.250,0,Rx Ack
50.250,0,Tx Ack
50.250,18,Rx Ack
51.005,6,Tx Ack
51.006,1,Rx Ack
51.006,1,Tx Ack
51.006,6,Rx Ack
51.010,1,Tx Data
51.010,6,Rx Data
51.010,6,Tx Ack
51.010,1,Rx Ack
51.014,1,Tx Data
51.014,6,Rx Data
51.018,1,Tx Data
51.018,6,Rx Data
51.018,6,Tx Ack
51.019,1,Rx Ack
51.022,1,Tx Data
51.023,6,Rx Data
51.026,1,Tx Data
51.027,6,Rx Data
51.027,6,Tx Ack
51.027,1,Rx Ack
51.031,1,Tx Data
51.031,6,Rx Data
51.035,1,Tx Data
51.035,6,Rx Data
51.035,6,Tx Ack
51.035,1,Rx Ack
51.039,1,Tx Data
51.039,6,Rx Data
51.043,1,Tx Data
51.043,6,Rx Data
51.043,6,Tx Ack
51.043,1,Rx Ack
51.047,1,Tx Data
51.047,6,Rx Data
51.050,1,Tx Ack
51.050,6,Rx Ack
51.050,6,Tx Ack
51.050,1,Rx Ack
51.050,1,Tx Ack
51.051,6,Rx Ack
51.201,17,Tx Ack
51.201,1,Rx Ack
51.201,1,Tx Ack
51.201,17,Rx Ack
51.205,1,Tx Data
51.206,17,Rx Data
51.206,17,Tx Ack
51.206,1,Rx Ack
51.209,1,Tx Data
51.210,17,Rx Data
51.214,1,Tx Data
51.214,17,Rx Data
51.214,17,Tx Ack
51.214,1,Rx Ack
51.218,1,Tx Data
51.218,17,Rx Data
51.222,1,Tx Data
51.222,17,Rx Data
51.222,17,Tx Ack
51.222,1,Rx Ack
51.226,1,Tx Data
51.226,17,Rx Data
51.230,1,Tx Data
51.230,17,Rx Data
51.230,17,Tx Ack
51.230,1,Rx Ack
51.234,1,Tx Data
51.234,17,Rx Data
51.238,1,Tx Data
51.238,17,Rx Data
51.238,17,Tx Ack
51.238,1,Rx Ack
51.242,1,Tx Data
51.242,17,Rx Data
51.246,1,Tx Data
51.247,17,Rx Data
51.247,17,Tx Ack
51.247,1,Rx Ack
51.250,1,Tx Ack
51.250,17,Rx Ack
51.250,17,Tx Ack
51.250,1,Rx Ack
51.250,1,Tx Ack
51.250,17,Rx Ack
51.608,12,Tx Ack
51.609,15,Rx Ack
51.609,15,Tx Ack
51.609,12,Rx Ack
51.613,15,Tx Data
51.613,12,Rx Data
51.613,12,Tx Ack
51.613,15,Rx Ack
51.617,15,Tx Data
51.617,12,Rx Data
51.621,15,Tx Data
51.621,12,Rx Data
51.621,12,Tx Ack
51.622,15,Rx Ack
51.625,15,Tx Data
51.625,12,Rx Data
51.629,15,Tx Data
51.630,12,Rx Data
51.630,12,Tx Ack
51.630,15,Rx Ack
51.633,15,Tx Data
51.634,12,Rx Data
51.638,15,Tx Data
51.638,12,Rx Data
51.638,12,Tx Ack
51.638,15,Rx Ack
51.642,15,Tx Data
51.642,12,Rx Data
51.646,15,Tx Data
51.646,12,Rx Data
51.646,12,Tx Ack
51.646,15,Rx Ack
51.650,15,Tx Data
51.650,15,Tx Ack
51.650,12,Rx Data
51.650,12,Rx Ack
51.650,12,Tx Ack
51.650,15,Rx Ack
51.650,15,Tx Ack
51.651,12,Rx Ack
52.201,8,Tx Ack
52.201,9,Rx Ack
52.201,9,Tx Ack
52.202,8,Rx Ack
52.205,9,Tx Data
52.206,8,Rx Data
52.206,8,Tx Ack
52.206,9,Rx Ack
52.209,9,Tx Data
52.210,8,Rx Data
52.214,9,Tx Data
52.214,8,Rx Data
52.214,8,Tx Ack
52.214,9,Rx Ack
52.218,9,Tx Data
52.218,8,Rx Data
52.222,9,Tx Data
52.222,8,Rx Data
52.222,8,Tx Ack
52.222,9,Rx Ack
52.226,9,Tx Data
52.226,8,Rx Data
52.230,9,Tx Data
52.230,8,Rx Data
52.230,8,Tx Ack
52.230,9,Rx Ack
52.234,9,Tx Data
52.234,8,Rx Data
52.238,9,Tx Data
52.238,8,Rx Data
52.238,8,Tx Ack
52.238,9,Rx Ack
52.242,9,Tx Data
52.242,8,Rx Data
52.246,9,Tx Data
52.247,8,Rx Data
52.247,8,Tx Ack
52.247,9,Rx Ack
52.250,9,Tx Ack
52.250,8,Rx Ack
52.250,8,Tx Ack
52.250,9,Rx Ack
52.250,9,Tx Ack
52.250,8,Rx Ack
52.801,2,Tx Ack
52.801,16,Rx Ack
52.801,16,Tx Ack
52.801,2,Rx Ack
52.805,16,Tx Data
52.806,2,Rx Data
52.806,2,Tx Ack
52.806,16,Rx Ack
52.809,16,Tx Data
52.810,2,Rx Data
52.814,16,Tx Data
52.814,2,Rx Data
52.814,2,Tx Ack
52.814,16,Rx Ack
52.818,16,Tx Data
52.818,2,Rx Data
52.822,16,Tx Data
52.822,2,Rx Data
52.822,2,Tx Ack
52.822,16,Rx Ack
52.826,16,Tx Data
52.826,2,Rx Data
52.830,16,Tx Data
52.830,2,Rx Data
52.830,2,Tx Ack
52.830,16,Rx Ack
52.834,16,Tx Data
52.834,2,Rx Data
52.838,16,Tx Data
52.838,2,Rx Data
52.838,2,Tx Ack
52.838,16,Rx Ack
52.842,16,Tx Data
52.842,2,Rx Data
52.846,16,Tx Data
52.847,2,Rx Data
52.847,2,Tx Ack
52.847,16,Rx Ack
52.850,16,Tx Ack
52.850,2,Rx Ack
52.850,2,Tx Ack
52.850,16,Rx Ack
52.850,16,Tx Ack
52.851,2,Rx Ack
53.204,14,Tx Ack
53.205,0,Rx Ack
53.205,0,Tx Ack
53.205,14,Rx Ack
53.209,0,Tx Data
53.209,14,Rx Data
53.209,14,Tx Ack
53.209,0,Rx Ack
53.213,0,Tx Data
53.213,14,Rx Data
53.217,0,Tx Data
53.217,14,Rx Data
53.217,14,Tx Ack
53.217,0,Rx Ack
53.221,0,Tx Data
53.221,14,Rx Data
53.225,0,Tx Data
53.225,14,Rx Data
53.225,14,Tx Ack
53.226,0,Rx Ack
53.229,0,Tx Data
53.230,14,Rx Data
53.233,0,Tx Data
53.234,14,Rx Data
53.234,14,Tx Ack
53.234,0,Rx Ack
53.238,0,Tx Data
53.238,14,Rx Data
53.242,0,Tx Data
53.242,14,Rx Data
53.242,14,Tx Ack
53.242,0,Rx Ack
53.246,0,Tx Data
53.246,14,Rx Data
53.250,0,Tx Data
53.250,0,Tx Ack
53.250,14,Rx Data
53.250,14,Tx Ack
53.250,0,Rx Ack
53.250,14,Rx Ack
53.250,14,Tx Ack
53.251,0,Rx Ack
53.251,0,Tx Ack
53.251,14,Rx Ack
53.604,10,Tx Ack
53.613,6,Rx Ack
53.613,6,Tx Ack
53.613,10,Rx Ack
53.617,6,Tx Data
53.617,10,Rx Data
53.617,10,Tx Ack
53.617,6,Rx Ack
53.621,6,Tx Data
53.621,10,Rx Data
53.625,6,Tx Data
53.625,10,Rx Data
53.625,10,Tx Ack
53.625,6,Rx Ack
53.629,6,Tx Data
53.629,10,Rx Data
53.633,6,Tx Data
53.633,10,Rx Data
53.633,10,Tx Ack
53.634,6,Rx Ack
53.637,6,Tx Data
53.638,10,Rx Data
53.641,6,Tx Data
53.642,10,Rx Data
53.642,10,Tx Ack
53.642,6,Rx Ack
53.645,6,Tx Data
53.646,10,Rx Data
53.650,6,Tx Data
53.650,10,Rx Data
53.650,10,Tx Ack
53.650,6,Rx Ack
53.650,6,Tx Ack
53.650,10,Rx Ack
53.650,10,Tx Ack
53.650,6,Rx Ack
53.650,6,Tx Ack
53.651,10,Rx Ack
54.601,4,Tx Ack
54.601,14,Rx Ack
54.601,14,Tx Ack
54.601,4,Rx Ack
54.605,14,Tx Data
54.606,4,Rx Data
54.606,4,Tx Ack
54.606,14,Rx Ack
54.609,14,Tx Data
54.610,4,Rx Data
54.614,14,Tx Data
54.614,4,Rx Data
54.614,4,Tx Ack
54.614,14,Rx Ack
54.618,14,Tx Data
54.618,4,Rx Data
54.622,14,Tx Data
54.622,4,Rx Data
54.622,4,Tx Ack
54.622,14,Rx Ack
54.626,14,Tx Data
54.626,4,Rx Data
54.630,14,Tx Data
54.630,4,Rx Data
54.630,4,Tx Ack
54.630,14,Rx Ack
54.634,14,Tx Data
54.634,4,Rx Data
54.638,14,Tx Data
54.638,4,Rx Data
54.638,4,Tx Ack
54.638,14,Rx Ack
54.642,14,Tx Data
54.642,4,Rx Data
54.646,14,Tx Data
54.647,4,Rx Data
54.647,4,Tx Ack
54.647,14,Rx Ack
54.650,14,Tx Ack
54.650,4,Rx Ack
54.650,4,Tx Ack
54.650,14,Rx Ack
54.650,14,Tx Ack
54.651,4,Rx Ack
55.007,18,Tx Ack
55.013,8,Rx Ack
55.013,8,Tx Ack
55.013,18,Rx Ack
55.017,8,Tx Data
55.017,18,Rx Data
55.017,18,Tx Ack
55.017,8,Rx Ack
55.021,8,Tx Data
55.021,18,Rx Data
55.025,8,Tx Data
55.025,18,Rx Data
55.025,18,Tx Ack
55.025,8,Rx Ack
55.029,8,Tx Data
55.029,18,Rx Data
55.033,8,Tx Data
55.034,18,Rx Data
55.034,18,Tx Ack
55.034,8,Rx Ack
55.037,8,Tx Data
55.038,18,Rx Data
55.041,8,Tx Data
55.042,18,Rx Data
55.042,18,Tx Ack
55.042,8,Rx Ack
55.046,8,Tx Data
55.046,18,Rx Data
55.050,8,Tx Data
55.050,18,Rx Data
55.050,18,Tx Ack
55.050,8,Tx Ack
55.050,8,Rx Ack
55.050,18,Rx Ack
55.050,18,Tx Ack
55.051,8,Rx Ack
55.051,8,Tx Ack
55.051,18,Rx Ack
55.401,16,Tx Ack
55.401,12,Rx Ack
55.401,12,Tx Ack
55.401,16,Rx Ack
55.405,12,Tx Data
55.406,16,Rx Data
55.406,16,Tx Ack
55.406,12,Rx Ack
55.409,12,Tx Data
55.410,16,Rx Data
55.414,12,Tx Data
55.414,16,Rx Data
55.414,16,Tx Ack
55.414,12,Rx Ack
55.418,12,Tx Data
55.418,16,Rx Data
55.422,12,Tx Data
55.422,16,Rx Data
55.422,16,Tx Ack
55.422,12,Rx Ack
55.426,12,Tx Data
55.426,16,Rx Data
55.430,12,Tx Data
55.430,16,Rx Data
55.430,16,Tx Ack
55.430,12,Rx Ack
55.434,12,Tx Data
55.434,16,Rx Data
55.438,12,Tx Data
55.438,16,Rx Data
55.438,16,Tx Ack
55.438,12,Rx Ack
55.442,12,Tx Data
55.442,16,Rx Data
55.446,12,Tx Data
55.447,16,Rx Data
55.447,16,Tx Ack
55.447,12,Rx Ack
55.450,12,Tx Ack
55.450,16,Rx Ack
55.450,16,Tx Ack
55.450,12,Rx Ack
55.450,12,Tx Ack
55.450,16,Rx Ack
56.001,17,Tx Ack
56.001,9,Rx Ack
56.001,9,Tx Ack
56.001,17,Rx Ack
56.005,9,Tx Data
56.006,17,Rx Data
56.006,17,Tx Ack
56.006,9,Rx Ack
56.009,9,Tx Data
56.010,17,Rx Data
56.014,9,Tx Data
56.014,17,Rx Data
56.014,17,Tx Ack
56.014,9,Rx Ack
56.018,9,Tx Data
56.018,17,Rx Data
56.022,9,Tx Data
56.022,17,Rx Data
56.022,17,Tx Ack
56.022,9,Rx Ack
56.026,9,Tx Data
56.026,17,Rx Data
56.030,9,Tx Data
56.030,17,Rx Data
56.030,17,Tx Ack
56.030,9,Rx Ack
56.034,9,Tx Data
56.034,17,Rx Data
56.038,9,Tx Data
56.038,17,Rx Data
56.038,17,Tx Ack
56.038,9,Rx Ack
56.042,9,Tx Data
56.042,17,Rx Data
56.046,9,Tx Data
56.047,17,Rx Data
56.047,17,Tx Ack
56.047,9,Rx Ack
56.050,9,Tx Ack
56.050,17,Rx Ack
56.050,17,Tx Ack
56.050,9,Rx Ack
56.050,9,Tx Ack
56.050,17,Rx Ack
56.202,19,Tx Ack
56.207,5,Rx Ack
56.207,5,Tx Ack
56.207,19,Rx Ack
56.211,5,Tx Data
56.211,19,Rx Data
56.211,19,Tx Ack
56.211,5,Rx Ack
56.215,5,Tx Data
56.215,19,Rx Data
56.219,5,Tx Data
56.219,19,Rx Data
56.219,19,Tx Ack
56.220,5,Rx Ack
56.223,5,Tx Data
56.223,19,Rx Data
56.227,5,Tx Data
56.228,19,Rx Data
56.228,19,Tx Ack
56.228,5,Rx Ack
56.231,5,Tx Data
56.232,19,Rx Data
56.236,5,Tx Data
56.236,19,Rx Data
56.236,19,Tx Ack
56.236,5,Rx Ack
56.240,5,Tx Data
56.240,19,Rx Data
56.244,5,Tx Data
56.244,19,Rx Data
56.244,19,Tx Ack
56.244,5,Rx Ack
56.248,5,Tx Data
56.248,19,Rx Data
56.250,5,Tx Ack
56.250,19,Rx Ack
56.250,19,Tx Ack
56.250,5,Rx Ack
56.250,5,Tx Ack
56.250,19,Rx Ack
57.201,1,Tx Ack
57.201,2,Rx Ack
57.201,2,Tx Ack
57.201,1,Rx Ack
57.205,2,Tx Data
57.206,1,Rx Data
57.206,1,Tx Ack
57.206,2,Rx Ack
57.209,2,Tx Data
57.210,1,Rx Data
57.214,2,Tx Data
57.214,1,Rx Data
57.214,1,Tx Ack
57.214,2,Rx Ack
57.218,2,Tx Data
57.218,1,Rx Data
57.222,2,Tx Data
57.222,1,Rx Data
57.222,1,Tx Ack
57.222,2,Rx Ack
57.226,2,Tx Data
57.226,1,Rx Data
57.230,2,Tx Data
57.230,1,Rx Data
57.230,1,Tx Ack
57.230,2,Rx Ack
57.234,2,Tx Data
57.234,1,Rx Data
57.238,2,Tx Data
57.238,1,Rx Data
57.238,1,Tx Ack
57.238,2,Rx Ack
57.242,2,Tx Data
57.242,1,Rx Data
57.246,2,Tx Data
57.247,1,Rx Data
57.247,1,Tx Ack
57.247,2,Rx Ack
57.250,2,Tx Ack
57.250,1,Rx Ack
57.250,1,Tx Ack
57.250,2,Rx Ack
57.250,2,Tx Ack
57.250,1,Rx Ack
58.201,11,Tx Ack
58.201,12,Rx Ack
58.201,12,Tx Ack
58.202,11,Rx Ack
58.205,12,Tx Data
58.206,11,Rx Data
58.206,11,Tx Ack
58.206,12,Rx Ack
58.209,12,Tx Data
58.210,11,Rx Data
58.214,12,Tx Data
58.214,11,Rx Data
58.214,11,Tx Ack
58.214,12,Rx Ack
58.218,12,Tx Data
58.218,11,Rx Data
58.222,12,Tx Data
58.222,11,Rx Data
58.222,11,Tx Ack
58.222,12,Rx Ack
58.226,12,Tx Data
58.226,11,Rx Data
58.230,12,Tx Data
58.230,11,Rx Data
58.230,11,Tx Ack
58.230,12,Rx Ack
58.234,12,Tx Data
58.234,11,Rx Data
58.238,12,Tx Data
58.238,11,Rx Data
58.238,11,Tx Ack
58.238,12,Rx Ack
58.242,12,Tx Data
58.242,11,Rx Data
58.246,12,Tx Data
58.247,11,Rx Data
58.247,11,Tx Ack
58.247,12,Rx Ack
58.250,12,Tx Ack
58.250,11,Rx Ack
58.250,11,Tx Ack
58.250,12,Rx Ack
58.250,12,Tx Ack
58.250,11,Rx Ack
59.001,4,Tx Ack
59.001,11,Rx Ack
59.001,11,Tx Ack
59.001,4,Rx Ack
59.005,11,Tx Data
59.006,4,Rx Data
59.006,4,Tx Ack
59.006,11,Rx Ack
59.009,11,Tx Data
59.010,4,Rx Data
59.014,11,Tx Data
59.014,4,Rx Data
59.014,4,Tx Ack
59.014,11,Rx Ack
59.018,11,Tx Data
59.018,4,Rx Data
59.022,11,Tx Data
59.022,4,Rx Data
59.022,4,Tx Ack
59.022,11,Rx Ack
59.026,11,Tx Data
59.026,4,Rx Data
59.030,11,Tx Data
59.030,4,Rx Data
59.030,4,Tx Ack
59.030,11,Rx Ack
59.034,11,Tx Data
59.034,4,Rx Data
59.038,11,Tx Data
59.038,4,Rx Data
59.038,4,Tx Ack
59.038,11,Rx Ack
59.042,11,Tx Data
59.042,4,Rx Data
59.046,11,Tx Data
59.047,4,Rx Data
59.047,4,Tx Ack
59.047,11,Rx Ack
59.050,11,Tx Ack
59.050,4,Rx Ack
59.050,4,Tx Ack
59.050,11,Rx Ack
59.050,11,Tx Ack
59.051,4,Rx Ack
59.407,9,Tx Ack
59.413,12,Rx Ack
59.413,12,Tx Ack
59.413,9,Rx Ack
59.417,12,Tx Data
59.417,9,Rx Data
59.417,9,Tx Ack
59.417,12,Rx Ack
59.421,12,Tx Data
59.421,9,Rx Data
59.425,12,Tx Data
59.425,9,Rx Data
59.425,9,Tx Ack
59.425,12,Rx Ack
59.429,12,Tx Data
59.429,9,Rx Data
59.433,12,Tx Data
59.434,9,Rx Data
59.434,9,Tx Ack
59.434,12,Rx Ack
59.437,12,Tx Data
59.438,9,Rx Data
59.441,12,Tx Data
59.442,9,Rx Data
59.442,9,Tx Ack
59.442,12,Rx Ack
59.446,12,Tx Data
59.446,9,Rx Data
59.450,12,Tx Data
59.450,9,Rx Data
59.450,9,Tx Ack
59.450,12,Tx Ack
59.450,12,Rx Ack
59.450,9,Rx Ack
59.450,9,Tx Ack
59.451,12,Rx Ack
59.451,12,Tx Ack
59.451,9,Rx Ack
60.001,9,Tx Ack
60.001,13,Rx Ack
60.001,13,Tx Ack
60.001,9,Rx Ack
60.005,13,Tx Data
60.006,9,Rx Data
60.006,9,Tx Ack
60.006,13,Rx Ack
60.009,13,Tx Data
60.010,9,Rx Data
60.014,13,Tx Data
60.014,9,Rx Data
60.014,9,Tx Ack
60.014,13,Rx Ack
60.018,13,Tx Data
60.018,9,Rx Data
60.022,13,Tx Data
60.022,9,Rx Data
60.022,9,Tx Ack
60.022,13,Rx Ack
60.026,13,Tx Data
60.026,9,Rx Data
60.030,13,Tx Data
60.030,9,Rx Data
60.030,9,Tx Ack
60.030,13,Rx Ack
60.034,13,Tx Data
60.034,9,Rx Data
60.038,13,Tx Data
60.038,9,Rx Data
60.038,9,Tx Ack
60.038,13,Rx Ack
60.042,13,Tx Data
60.042,9,Rx Data
60.046,13,Tx Data
60.047,9,Rx Data
60.047,9,Tx Ack
60.047,13,Rx Ack
60.050,13,Tx Ack
60.050,9,Rx Ack
60.050,9,Tx Ack
60.050,13,Rx Ack
60.050,13,Tx Ack
60.050,9,Rx Ack
60.201,10,Tx Ack
60.201,9,Rx Ack
60.201,9,Tx Ack
60.201,10,Rx Ack
60.205,9,Tx Data
60.206,10,Rx Data
60.206,10,Tx Ack
60.206,9,Rx Ack
60.209,9,Tx Data
60.210,10,Rx Data
60.214,9,Tx Data
60.214,10,Rx Data
60.214,10,Tx Ack
60.214,9,Rx Ack
60.218,9,Tx Data
60.218,10,Rx Data
60.222,9,Tx Data
60.222,10,Rx Data
60.222,10,Tx Ack
60.222,9,Rx Ack
60.226,9,Tx Data
60.226,10,Rx Data
60.230,9,Tx Data
60.230,10,Rx Data
60.230,10,Tx Ack
60.230,9,Rx Ack
60.234,9,Tx Data
60.234,10,Rx Data
60.238,9,Tx Data
60.238,10,Rx Data
60.238,10,Tx Ack
60.238,9,Rx Ack
60.242,9,Tx Data
60.242,10,Rx Data
60.246,9,Tx Data
60.247,10,Rx Data
60.247,10,Tx Ack
60.247,9,Rx Ack
60.250,9,Tx Ack
60.250,10,Rx Ack
60.250,10,Tx Ack
60.250,9,Rx Ack
60.250,9,Tx Ack
60.250,10,Rx Ack
60.401,11,Tx Ack
60.401,19,Rx Ack
60.401,19,Tx Ack
60.402,11,Rx Ack
60.405,19,Tx Data
60.406,11,Rx Data
60.406,11,Tx Ack
60.406,19,Rx Ack
60.409,19,Tx Data
60.410,11,Rx Data
60.414,19,Tx Data
60.414,11,Rx Data
60.414,11,Tx Ack
60.414,19,Rx Ack
60.418,19,Tx Data
60.418,11,Rx Data
60.422,19,Tx Data
60.422,11,Rx Data
60.422,11,Tx Ack
60.422,19,Rx Ack
60.426,19,Tx Data
60.426,11,Rx Data
60.430,19,Tx Data
60.430,11,Rx Data
60.430,11,Tx Ack
60.430,19,Rx Ack
60.434,19,Tx Data
60.434,11,Rx Data
60.438,19,Tx Data
60.438,11,Rx Data
60.438,11,Tx Ack
60.438,19,Rx Ack
60.442,19,Tx Data
60.442,11,Rx Data
60.446,19,Tx Data
60.447,11,Rx Data
60.447,11,Tx Ack
60.447,19,Rx Ack
60.450,19,Tx Ack
60.450,11,Rx Ack
60.450,11,Tx Ack
60.450,19,Rx Ack
60.450,19,Tx Ack
60.450,11,Rx Ack
60.809,13,Tx Ack
60.813,2,Rx Ack
60.813,2,Tx Ack
60.813,13,Rx Ack
60.817,2,Tx Data
60.817,13,Rx Data
60.817,13,Tx Ack
60.817,2,Rx Ack
60.821,2,Tx Data
60.821,13,Rx Data
60.825,2,Tx Data
60.825,13,Rx Data
60.825,13,Tx Ack
60.825,2,Rx Ack
60.829,2,Tx Data
60.829,13,Rx Data
60.833,2,Tx Data
60.833,13,Rx Data
60.833,13,Tx Ack
60.834,2,Rx Ack
60.837,2,Tx Data
60.838,13,Rx Data
60.841,2,Tx Data
60.842,13,Rx Data
60.842,13,Tx Ack
60.842,2,Rx Ack
60.846,2,Tx Data
60.846,13,Rx Data
60.850,2,Tx Data
60.850,13,Rx Data
60.850,13,Tx Ack
60.850,2,Rx Ack
60.850,2,Tx Ack
60.850,13,Rx Ack
60.850,13,Tx Ack
60.850,2,Rx Ack
60.850,2,Tx Ack
60.851,13,Rx Ack
61.001,2,Tx Ack
61.001,13,Rx Ack
61.001,13,Tx Ack
61.001,2,Rx Ack
61.005,13,Tx Data
61.006,2,Rx Data
61.006,2,Tx Ack
61.006,13,Rx Ack
61.009,13,Tx Data
61.010,2,Rx Data
61.014,13,Tx Data
61.014,2,Rx Data
61.014,2,Tx Ack
61.014,13,Rx Ack
61.018,13,Tx Data
61.018,2,Rx Data
61.022,13,Tx Data
61.022,2,Rx Data
61.022,2,Tx Ack
61.022,13,Rx Ack
61.026,13,Tx Data
61.026,2,Rx Data
61.030,13,Tx Data
61.030,2,Rx Data
61.030,2,Tx Ack
61.030,13,Rx Ack
61.034,13,Tx Data
61.034,2,Rx Data
61.038,13,Tx Data
61.038,2,Rx Data
61.038,2,Tx Ack
61.038,13,Rx Ack
61.042,13,Tx Data
61.042,2,Rx Data
61.046,13,Tx Data
61.047,2,Rx Data
61.047,2,Tx Ack
61.047,13,Rx Ack
61.050,13,Tx Ack
61.050,2,Rx Ack
61.050,2,Tx Ack
61.050,13,Rx Ack
61.050,13,Tx Ack
61.050,2,Rx Ack
63.011,0,Tx Ack
63.020,13,Rx Ack
63.020,13,Tx Ack
63.020,0,Rx Ack
63.024,13,Tx Data
63.024,0,Rx Data
63.024,0,Tx Ack
63.024,13,Rx Ack
63.028,13,Tx Data
63.028,0,Rx Data
63.032,13,Tx Data
63.032,0,Rx Data
63.032,0,Tx Ack
63.032,13,Rx Ack
63.036,13,Tx Data
63.036,0,Rx Data
63.040,13,Tx Data
63.040,0,Rx Data
63.040,0,Tx Ack
63.041,13,Rx Ack
63.044,13,Tx Data
63.044,0,Rx Data
63.048,13,Tx Data
63.049,0,Rx Data
63.049,0,Tx Ack
63.049,13,Rx Ack
63.050,13,Tx Ack
63.050,0,Rx Ack
63.050,0,Tx Ack
63.050,13,Rx Ack
63.050,13,Tx Ack
63.050,0,Rx Ack
63.603,7,Tx Ack
63.605,10,Rx Ack
63.605,10,Tx Ack
63.605,7,Rx Ack
63.609,10,Tx Data
63.609,7,Rx Data
63.609,7,Tx Ack
63.609,10,Rx Ack
63.613,10,Tx Data
63.613,7,Rx Data
63.617,10,Tx Data
63.617,7,Rx Data
63.617,7,Tx Ack
63.618,10,Rx Ack
63.621,10,Tx Data
63.621,7,Rx Data
63.625,10,Tx Data
63.626,7,Rx Data
63.626,7,Tx Ack
63.626,10,Rx Ack
63.629,10,Tx Data
63.630,7,Rx Data
63.634,10,Tx Data
63.634,7,Rx Data
63.634,7,Tx Ack
63.634,10,Rx Ack
63.638,10,Tx Data
63.638,7,Rx Data
63.642,10,Tx Data
63.642,7,Rx Data
63.642,7,Tx Ack
63.642,10,Rx Ack
63.646,10,Tx Data
63.646,7,Rx Data
63.650,10,Tx Data
63.650,10,Tx Ack
63.650,7,Rx Data
63.650,7,Tx Ack
63.650,10,Rx Ack
63.650,7,Rx Ack
63.650,7,Tx Ack
63.651,10,Rx Ack
63.651,10,Tx Ack
63.651,7,Rx Ack
64.203,7,Tx Ack
64.213,18,Rx Ack
64.213,18,Tx Ack
64.213,7,Rx Ack
64.217,18,Tx Data
64.217,7,Rx Data
64.217,7,Tx Ack
64.217,18,Rx Ack
64.221,18,Tx Data
64.221,7,Rx Data
64.225,18,Tx Data
64.225,7,Rx Data
64.225,7,Tx Ack
64.225,18,Rx Ack
64.229,18,Tx Data
64.229,7,Rx Data
64.233,18,Tx Data
64.233,7,Rx Data
64.233,7,Tx Ack
64.234,18,Rx Ack
64.237,18,Tx Data
64.238,7,Rx Data
64.241,18,Tx Data
64.242,7,Rx Data
64.242,7,Tx Ack
64.242,18,Rx Ack
64.246,18,Tx Data
64.246,7,Rx Data
64.250,18,Tx Data
64.250,7,Rx Data
64.250,7,Tx Ack
64.250,18,Tx Ack
64.250,18,Rx Ack
64.250,7,Rx Ack
64.250,7,Tx Ack
64.250,18,Rx Ack
64.250,18,Tx Ack
64.251,7,Rx Ack
65.008,19,Tx Ack
65.009,18,Rx Ack
65.009,18,Tx Ack
65.009,19,Rx Ack
